Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017
United Kingdom;GBR;Concessional debt (% of total external debt);DT.DOD.ALLC.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;External debt stocks, concessional (DOD, current US$);DT.DOD.ALLC.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;PPG, private creditors (DIS, current US$);DT.DIS.PRVT.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;PPG, other private creditors (DIS, current US$);DT.DIS.PROP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Coverage of social safety net programs in 4th quintile (% of population);per_sa_allsa.cov_q4_tot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Coverage of social safety net programs in 3rd quintile (% of population);per_sa_allsa.cov_q3_tot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Coverage of social safety net programs in 2nd quintile (% of population);per_sa_allsa.cov_q2_tot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Coverage of social safety net programs in poorest quintile (% of population);per_sa_allsa.cov_q1_tot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Coverage of social safety net programs (% of population);per_sa_allsa.cov_pop_tot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Benefit incidence of social safety net programs to poorest quintile (% of total safety net benefits);per_sa_allsa.ben_q1_tot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Adequacy of social safety net programs (% of total welfare of beneficiary households);per_sa_allsa.adq_pop_tot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Coverage of unemployment benefits and ALMP in richest quintile (% of population);per_lm_alllm.cov_q5_tot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Coverage of unemployment benefits and ALMP in 4th quintile (% of population);per_lm_alllm.cov_q4_tot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Coverage of unemployment benefits and ALMP in 3rd quintile (% of population);per_lm_alllm.cov_q3_tot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Coverage of unemployment benefits and ALMP in 2nd quintile (% of population);per_lm_alllm.cov_q2_tot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Coverage of unemployment benefits and ALMP in poorest quintile (% of population);per_lm_alllm.cov_q1_tot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Coverage of unemployment benefits and ALMP (% of population);per_lm_alllm.cov_pop_tot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits);per_lm_alllm.ben_q1_tot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households);per_lm_alllm.adq_pop_tot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Coverage of social protection and labor programs (% of population);per_allsp.cov_pop_tot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits);per_allsp.ben_q1_tot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Adequacy of social protection and labor programs (% of total welfare of beneficiary households);per_allsp.adq_pop_tot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;2005 PPP conversion factor, private consumption (LCU per international $);PA.NUS.PRVT.PP.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.651746877;;;;;;;;;;;;
United Kingdom;GBR;PPP conversion factor, private consumption (LCU per international $);PA.NUS.PRVT.PP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.746912;0.784637;0.793066;0.791784;0.788622;0.797121;0.789156;0.790007;0.809109;0.808232;0.778246;0.756477;0.763978;0.759922;0.742713;0.762904;0.75009;0.759776;0.763449;0.781518;0.777462;0.777677;0.787207;0.792885;0.798517;0.807433;0.802082;
United Kingdom;GBR;Price level ratio of PPP conversion factor (GDP) to market exchange rate;PA.NUS.PPPC.RF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.1276118608;1.153361552;1.1596946297;0.9940566887;1.0068166514;1.1268107938;1.1137706708;1.1608922724;1.1946240477;1.1742743893;1.0661628083;0.9987246293;1.0339883094;1.1374644898;1.2600146466;1.28658;1.282649494;1.4206622649;1.2898731618;1.1061769746;1.0841121627;1.1312382712;1.1083442657;1.0869014354;1.1492676498;1.0655531547;0.9473890757;0.9052762522
United Kingdom;GBR;2005 PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.636173112;;;;;;;;;;;;
United Kingdom;GBR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.635071;0.653956;0.660794;0.662837;0.657854;0.71406;0.713927;0.709073;0.721314;0.725819;0.704627;0.693814;0.689877;0.696697;0.68822;0.707619;0.69712;0.710047;0.701691;0.710055;0.701615;0.706052;0.701634;0.695248;0.698444;0.697453;0.701669;0.703402
United Kingdom;GBR;Official exchange rate (LCU per US$, period average);PA.NUS.FCRF;0.3571429994;0.3571429994;0.3571429994;0.3571429994;0.3571429994;0.3571429994;0.3571429994;0.3621033327;0.4166669994;0.4166669994;0.4166669994;0.4109202374;0.4003904615;0.4081709453;0.4277564397;0.4520411657;0.5565098323;0.573271999;0.5215045823;0.4721811657;0.430294999;0.4976413323;0.5724468323;0.6597245823;0.7518066663;0.7792459998;0.6821973333;0.6119265;0.5621701667;0.61117275;0.5631771667;0.5670153333;0.5697741667;0.6667565533;0.6534266042;0.63366812;0.640958255;0.6108361142;0.6038235942;0.618056845;0.6609308333;0.694655;0.6672233333;0.6124725;0.54618;0.5499983333;0.5434866667;0.4997716667;0.54396625;0.6419192635;0.6471793456;0.6241408357;0.6330469889;0.6396605776;;;;
United Kingdom;GBR;DEC alternative conversion factor (LCU per US$);PA.NUS.ATLS;0.3571430147;0.3571430147;0.3571430147;0.3571430147;0.3571430147;0.3571430147;0.3571430147;0.3621033132;0.4166670144;0.4166670144;0.4167;0.4109;0.4004;0.4082;0.4278;0.452;0.5565;0.5733;0.5215;0.4722;0.4303;0.4976;0.5724;0.6597;0.7518;0.7792;0.6822;0.6119;0.5622;0.6112;0.5632;0.567;0.5698;0.6668;0.6534;0.6337;0.641;0.6108;0.6038;0.6181;0.6609;0.6947;0.6672;0.6125;0.5462;0.55;0.5435;0.4998;0.544;0.6419;0.6471793456;0.6241408357;0.6330469889;0.6396605776;0.6077296269;0.6545454789;0.7406344637;0.7770025981
United Kingdom;GBR;Terms of trade adjustment (constant LCU);NY.TTF.GNFS.KN;-1626912896.24461;-1201109728.21848;-662622162.094856;-1522107725.15199;-1606310566.15237;-1225432634.19291;-594190084.493362;154315949.112503;-1542595840.63399;-1865860376.2935;-3356028812.85732;-2651332373.55423;-1293553373.71172;-11735646067.4425;-24717342896.414;-18387776592.3949;-21173123394.5541;-20940452311.5506;-16557119671.9736;-14728536211.9493;-9826178866.61734;-8931365518.90343;-9141880740.2686;-8727394143.37129;-10879014162.7062;-9953239496.33728;-16199365916.247;-16336447090.2095;-14356182959.3992;-12479202200.6353;-8072040299.79623;-5475305871.89697;-4352943377.37659;-3603255658.61523;-7707615710.68958;-14324681171.8759;-11439315861.3176;-8665191376.62701;-6847997541.06757;-4514155411.47815;-8119948385.50665;-4476566367.78796;15530994.796814;5288837890.16016;9476516007.24402;6239242783.82745;4428695651.55658;1311286912.86877;-11997366674.7919;-6870055234.16998;0;-5964126024.21484;-1519286823.77258;8726595844.11414;16377994464.2347;22116988571.7459;30488640567.9426;33619325887.4677
United Kingdom;GBR;Net secondary income (Net current transfers from abroad) (constant LCU);NY.TRF.NCTR.KN;0.0664968736;0.0687420452;0.071297626;0.0727041822;0.0756520334;0.0792801797;0.0827040201;0.0850923722;0.0886723023;0.0935063983;9234727729.81947;8291806347.71273;7609339987.42184;11561859546.8989;11454876107.7155;6551157589.28934;7669673741.14476;195117005.75866;2358067996.24438;-519101228.369048;-3906860107.74635;-3283580871.68173;-5382238922.71481;-1443726781.42912;-670428869.577493;-7447313962.93926;-4336849809.1063;-4307333602.56807;-2681435150.44876;-5507238575.92105;-14702063864.3179;-13117657601.547;-7884381800.89935;-10035101479.9944;-3408027111.09493;-8454927561.73798;-7471305792.504;-4540013641.60352;7926132716.90988;-8049856608.52054;-4523878897.7511;3097573376.62209;14635993558.5675;15724199901.1343;18253823048.5181;22914000000;7164840425.09079;16350342983.5309;28210319957.5401;15814355529.8602;9858206194.37317;17539107263.9195;-5375577813.63768;-16012095146.1649;;;;
United Kingdom;GBR;Net secondary income (Net current transfers from abroad) (current LCU);NY.TRF.NCTR.CN;;;;;;;;;;;-553825300;-627937300;-779346300;-970709900;-1082626500;-1385569100;-1551131500;-1726416100;-2391598200;-1954955200;-2000520900;-1140565400;-802258300;-711335000;-126601800;-1222554500;522681600;-932683300;;;;;;;;;;;;-7864000000;-10053000000;-6893000000;-9382000000;-10822000000;-11090000000;-12865000000;-12702000000;-13977000000;-14094000000;-15836000000;-20662000000;-21673000000;-21913000000;-26863000000;-25009000000;-24699000000;-24349000000;
United Kingdom;GBR;Net secondary income (Net current transfers from abroad) (current US$);NY.TRF.NCTR.CD;;;;;;;;;;;-1329074394.04848;-1528199805.30543;-1946419330.66933;-2378025232.72905;-2530683730.71529;-3065418362.83186;-2787298292.90207;-3011365951.50881;-4585998465.96357;-4140099957.64507;-4649130606.55357;-2292133038.58521;-1401569357.09294;-1078270425.95119;-168398244.213887;-1568986781.31417;766170624.450308;-1524241379.31034;;;;;;;;;;;;-12722860378.5795;-15211075805.7195;-9922268605.1533;-14061750599.5204;-17668571428.5714;-20303917978.7624;-23390909090.9091;-23370745170.1932;-27965186074.4298;-25908088235.2941;-24670509425.1441;-31926235195.4635;-34724534526.3888;-34615123972.9515;-41995709818.8288;-41151523463.5911;-37734581927.4807;-32875866832.4117;
United Kingdom;GBR;Taxes less subsidies on products (constant LCU);NY.TAX.NIND.KN;;;;;;;;;;;55794541800;55894582600;58657679100;67203411100;62735395200;60347099200;64708029200;68396854600;77790819200;85582723300;82825262900;79539563900;78405540600;81998791400;86841249100;88395632900;93910192300;99722803900;106485382700;108377004900;106410572800;100618333200;99415297900;101391933100;107901268100;114124997800;118607253800;124905474800;126750488300;129484558800;133777560100;140660270100;147746318900;152029637400;158353385800;159450183000;162107671300;166918262300;162491462300;157735447200;157849000000;161649939000;167096073700;178905568200;177346637500;179395870000;186209920200;189572492400
United Kingdom;GBR;Taxes less subsidies on products (current LCU);NY.TAX.NIND.CN;;;;;;;;;;;4678177600;4851742400;5067689300;5384546000;5342163900;6566199600;8690350600;10733773700;11876072400;15563315900;20188011300;21650194000;26242598300;28315285200;31616044300;34802775200;39763500200;44316549600;49646604400;53124964600;55862000000;62272000000;64479000000;66922000000;72645000000;79331000000;83316000000;91509000000;98171000000;106400000000;112517000000;114204000000;118297000000;124390000000;132101000000;137638000000;144855000000;153156000000;150160000000;137263000000;157849000000;176242000000;179507000000;188124000000;198340000000;203800000000;213485000000;220905000000
United Kingdom;GBR;Taxes less subsidies on products (current US$);NY.TAX.NIND.CD;;;;;;;;;;;11226728101.7519;11807598929.1799;12656566683.3167;13190950514.4537;12487526647.9663;14526990265.4867;15616083737.646;18722786848.0726;22772909683.605;32959161160.5252;46916131303.7416;43509232315.1125;45846607791.754;42921457025.9209;42053796621.4419;44664752566.7351;58287159484.0223;72424496813.2048;88307727499.1106;86919117473.822;99186789772.7273;109827160493.827;113160758160.758;100362927414.517;111179981634.527;125186997001.736;129978159126.365;149818271119.843;162588605498.509;172140430351.076;170248146466.939;164393263279.113;177303657074.341;203085714285.714;241854632002.929;250250909090.909;266522539098.436;306434573829.532;276029411764.706;213838604143.948;243903024846.033;282375370922.338;283560309360.316;294099725047.737;326362236145.734;311361099510.935;288246105824.363;284304068655.157
United Kingdom;GBR;Net primary income (Net income from abroad) (constant LCU);NY.GSR.NFCY.KN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-782155900;8987131500;13853044700;22840939200;24470858800;27230110600;36765086400;17973144200;17479240200;5412281700;5422938800;20193000000;19174324000;-2107628400;-9846825100;-22371200900;-24216014800;;
United Kingdom;GBR;Net primary income (Net income from abroad) (current LCU);NY.GSR.NFCY.CN;;;;;;;;;;;36534300;31669900;19719100;58542600;65919700;10973800;30377800;-122094000;-96889800;-201157000;-357443700;-363077700;-458022300;-298913100;-240711900;-486672900;-289050800;-427857800;-410555800;-611270400;-893790900;-851155300;-526415600;-682688500;-234452600;-595947100;-541204000;-334858100;595601200;-618000000;7264000000;11260000000;18896000000;20655000000;23481000000;32624000000;16452000000;16429000000;5281000000;5360000000;20193000000;19645000000;-2186000000;-10341000000;-23766000000;-25746000000;-23129000000;
United Kingdom;GBR;Net primary income (Net income from abroad) (current US$);NY.GSR.NFCY.CD;;;;;;;;;;;87675305.975522;77074470.67413;49248501.4985015;143416462.518373;154089995.324918;24278318.5840708;54587241.6891285;-212967032.967033;-185790604.026846;-425999576.450656;-830684871.020218;-729657757.234727;-800178721.174004;-453104592.996817;-320180766.161213;-624580210.472279;-423703899.149809;-699228305.27864;-730266453.219495;-1000115183.24607;-1586986683.23864;-1501155731.9224;-923860301.860302;-1023827984.40312;-358819406.183043;-940424648.887486;-844312012.480499;-548228716.437459;986421331.566744;-999838213.881249;10991072779.543;16208435295.8111;28321342925.6595;33722448979.5918;42989747345.2948;59316363636.3636;30270469181.2328;32871148459.3838;9707720588.23529;8350210313.13289;31201551994.0952;31475267880.3538;-3453140190.97668;-16166386302.219;-39106206031.257;-39334165201.2194;-31228630496.811;
United Kingdom;GBR;Gross savings (% of GDP);NY.GNS.ICTR.ZS;;;;;;;;;;;31.1915582549;30.6996846413;28.5199121164;30.352777444;29.49805982;30.0260576592;32.5337536767;32.0615959814;31.3425660127;29.4225770805;27.0660353538;25.2096557025;24.8339895062;25.3499701422;25.5370948018;24.9643341413;23.7744664811;23.2486572025;23.4514737502;22.4036203576;20.6961619029;19.6387929088;19.0748298524;18.9841917958;22.0253352839;14.034844825;14.3302217653;15.0551150358;16.5898118602;14.8963079703;15.6350775505;15.4504393538;15.2006134392;15.3291066705;14.9892922395;15.6206047194;14.9620409599;15.4813571326;13.0782293158;10.9712374977;12.6351816073;13.5694728611;11.8308441355;11.5639136913;11.7499115227;11.8405359849;11.3645794042;12.9452674202
United Kingdom;GBR;Gross savings (% of GNI);NY.GNS.ICTR.GN.ZS;;;;;;;;;;;29.2765350968;28.9333047688;26.8935847596;28.567315329;27.511840174;27.6981091015;30.0076976238;29.9880961398;29.4334713509;27.9190155254;25.9084201826;24.281398124;23.9768676751;24.3737945722;24.5289701016;24.2667738433;23.0110919741;22.6938859258;22.9589825987;22.1979843964;20.623995345;19.5198422977;18.7412131226;18.6661361038;21.3039867207;14.6168575512;14.9510748502;15.478929363;16.6555176402;15.0267216555;15.6495469704;15.377093736;15.0518025607;15.1520899506;14.7831771575;15.3363093285;14.8740327807;15.3737206274;13.1026520052;11.0051696051;12.5339659195;13.463579851;11.9183064601;11.7199429543;12.0004158313;12.1082888765;11.6421135496;13.1602083139
United Kingdom;GBR;Gross savings (current LCU);NY.GNS.ICTR.CN;;;;;;;;;;;16984115385.3567;18683828072.6883;19408940991.6818;23855461904.3621;26012274091.0474;32810674246.4702;42114944134.4994;48354016595.3644;54900578904.7424;60990942707.4233;65796719963.9372;67835402047.1895;73214077822.7254;81880657059.0328;88599928930.9033;95176773556.9268;97549251163.4446;106005739813.423;119994390252.405;126919197760.264;127420680872.39;127252700859.712;128215283818.589;134357579964.398;164131917522.065;118752751821.216;129406058305.342;142761182184.748;164128483371.075;153360767742.144;170286476476.347;174043482657.724;179349301858.124;191386502729.323;196373368593.658;216561876944.931;218959744122.191;237881115224.002;205650840176.019;167809027173.212;199620328122.211;221869294352.703;199376343082.277;202663831953.843;215853159616.493;223636584144.983;223122037547.367;263777688155.488
United Kingdom;GBR;Gross savings (current US$);NY.GNS.ICTR.CD;;;;;;;;;;;40758616235.5573;45470499081.7433;48473878600.6039;58440622009.7064;60804754771.0319;72589987270.9517;75678246423.1794;84343304718.9332;105274360315.901;129163368715.424;152908947162.299;136325164885.831;127907193960.037;124118018885.907;117850397620.249;122146783312.278;142992159430.438;173240300397.815;213437193618.65;207655755497.815;226244106662.624;224431571181.151;225018048119.673;201496070732.45;251196690422.505;187395852645.126;201881526217.382;233728196111.244;271825908199.859;248116433816.767;257658460396.954;250530419832.625;268808905662.656;312467759558.079;359526489552.651;393748867172.602;402869814392.257;475952611492.601;378034632676.506;261425498010.923;308446691773.562;355479535463.293;314947147039.05;316830267561.534;355179589853.588;341666990825.571;301257973378.11;339481088988.735
United Kingdom;GBR;GNI per capita, PPP (constant 2011 international $);NY.GNP.PCAP.PP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26680.8721478885;26312.8840626084;26353.853709966;26950.1949224459;27942.8097309633;28546.3218659207;29199.5643528663;30307.9388954818;31197.5888711218;32055.5591694072;33351.0321744183;34180.9943859093;35082.8009686072;36102.217056039;36798.7540425084;37885.6987737935;38065.9274782026;38639.2175197012;37875.8863236738;36021.782060267;36682.6628470954;36895.9081755572;36695.8645211261;37026.4943468073;37598.927691302;38146.9801591951;38680.2213059867;
United Kingdom;GBR;GNI per capita, PPP (current international $);NY.GNP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16990;17360;17980;18810;20240;19610;20840;22300;23360;23960;26220;27590;29090;30390;32180;33040;34700;35540;36190;34480;36170;36900;37430;38780;39860;40660;41640;43160
United Kingdom;GBR;GNI per capita (constant LCU);NY.GNP.PCAP.KN;;;;;;;;;;;11614.4097270166;11967.2242543523;12436.9171481826;13226.6130277897;12892.3822606448;12694.9198946528;13069.257616497;13379.3447584553;13944.1959226207;14447.0137302069;14129.935603587;14017.7496378591;14301.8657811976;14909.9609872618;15228.8017447342;15822.4941117789;16288.4897045912;17112.4873611593;18058.3545801168;18469.162633826;18541.7692558936;18286.0373544639;18314.5090529747;18728.9340799488;19418.747915025;19838.1563469341;20292.1246952683;21062.385311352;21680.6441327051;22276.8872843922;23177.1712557337;23753.9502954622;24380.6573040318;25089.0965845821;25573.1522784786;26328.520329781;26453.769573206;26852.175277759;26321.7012053931;25033.1985943127;25492.475149708;25640.6691687535;25501.6496021888;25731.4195251103;26129.2298713827;26510.0968214385;26880.6707009862;
United Kingdom;GBR;Central government debt, total (% of GDP);GC.DOD.TOTL.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30.2033709453;29.1948960285;30.3997500632;35.3135500061;40.4800884599;44.1317389331;43.8320364019;45.1609637472;46.5472191871;43.1344837701;42.8625206701;38.9203196199;39.7999969488;39.6314988102;43.0654817108;44.4648171577;43.9662848025;45.0390969468;55.8596778184;69.7451383949;82.8365752524;96.6905842103;100.8432108472;96.7417266458;107.6528173791;106.727723341;116.8560151703;
United Kingdom;GBR;Central government debt, total (current LCU);GC.DOD.TOTL.CN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;185954000000;189173000000;204338000000;249926000000;301656000000;373411000000;395816000000;428242000000;460507000000;444079000000;466829000000;438423000000;469593000000;494806000000;564197000000;616454000000;643418000000;692055000000;878375000000;1066777000000;1308716000000;1580951000000;1699435000000;1695451000000;1977649000000;2015806000000;2294247000000;
United Kingdom;GBR;Net acquisition of financial assets (% of GDP);GC.AST.TOTL.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.7515791662;-1.5767802632;-2.3796063496;-1.0725781155;-2.1803659708;0.1497409375;-0.7030781957;-0.1454247108;-0.2149933339;1.0504875078;2.9746651229;-1.1878774536;-0.3402882661;0.0374043766;0.6062174307;1.1609320925;0.4613119134;0.4780142721;4.3057819337;3.743226704;0.4890254115;1.08949997;0.9945259535;-1.1856410701;0.6093425263;-0.0281669708;1.7295782482;
United Kingdom;GBR;Net acquisition of financial assets (current LCU);GC.AST.TOTL.CN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-10784000000;-10217000000;-15995000000;-7591000000;-16248000000;1267000000;-6349000000;-1379000000;-2127000000;10815000000;32398000000;-13381000000;-4015000000;467000000;7942000000;16095000000;6751000000;7345000000;67707000000;57254000000;7726000000;17814000000;16760000000;-20779000000;11194000000;-532000000;33957000000;
United Kingdom;GBR;Research and development expenditure (% of GDP);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.60538;1.56087;1.57699;1.65967;1.64056;1.63268;1.6434;1.60469;1.55755;1.5711;1.58925;1.63378;1.64367;1.70155;1.67911;1.67974;1.6075;1.65949;1.6813;1.70304;;
United Kingdom;GBR;Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+);FX.OWN.TOTL.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97.2012863159;;;98.9310531616;;;96.366317749
United Kingdom;GBR;Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24);FX.OWN.TOTL.YG.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;91.0408248901;;;90.7583770752;;;83.5203323364
United Kingdom;GBR;Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+);FX.OWN.TOTL.SO.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;98.5157394409;;;98.8350753784;;;97.7710189819
United Kingdom;GBR;Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+);FX.OWN.TOTL.PL.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;89.8929519653;;;100;;;90.2228546143
United Kingdom;GBR;Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+);FX.OWN.TOTL.OL.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;98.156829834;;;100;;;98.713180542
United Kingdom;GBR;Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+);FX.OWN.TOTL.MA.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;96.70703125;;;99.2217025757;;;96.6740875244
United Kingdom;GBR;Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+);FX.OWN.TOTL.FE.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97.6519851685;;;98.6527328491;;;96.0734405518
United Kingdom;GBR;Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+);FX.OWN.TOTL.60.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97.5988998413;;;99.4897460938;;;97.6197509766
United Kingdom;GBR;Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+);FX.OWN.TOTL.40.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;96.6492004395;;;98.083732605;;;94.4735107422
United Kingdom;GBR;Domestic credit to private sector (% of GDP);FS.AST.PRVT.GD.ZS;17.5561140075;17.7321955456;17.5777330096;19.5965057086;20.8978404394;20.8756174997;19.7664096156;20.1686037089;20.2859858635;20.0005380234;19.815981341;20.7525468288;28.5508566726;33.5649031733;35.1995282537;28.3141460915;27.3619157976;26.0847655421;25.5990134903;25.8619442046;26.2158726763;30.8601371314;34.0485865664;37.0723310454;42.2356793276;43.9062454918;77.610641684;82.7710460233;91.5754459408;102.9300350213;104.8059603069;102.3337644259;101.6779981255;99.8762246833;100.0308643632;97.9916750184;100.9813638322;102.6132156156;103.4697114116;106.8683330711;115.9342631878;121.8878027951;126.0917617185;130.6634991754;138.4458789504;144.3997559121;155.0072261494;171.2569269767;193.7440976504;194.8622398578;187.945726192;173.234519617;163.4747358784;152.0090108493;137.389681388;132.7879953641;134.2555509545;136.2028976688
United Kingdom;GBR;Domestic credit provided by financial sector (% of GDP);FS.AST.DOMS.GD.ZS;44.6277579447;43.3940449362;54.8244629165;55.5321715281;55.1529088785;54.5994817164;52.5404763526;55.4090161993;56.1979113463;51.8310002409;46.8017116306;42.9855405849;49.651747142;54.1962490775;56.7490332604;49.4783754599;43.8447276941;36.8369403777;36.7960128566;35.0383273917;34.7194741194;40.3679134846;42.9267266819;44.3283457327;48.6049702259;50.5813755243;54.8910460602;86.6792407312;94.0352296691;106.4180458666;109.5167402176;106.4495667983;104.9097698499;103.1709653627;106.262916065;103.6343201029;106.4724388696;107.100923062;106.3962285702;109.8449571743;116.6673246836;123.1336493076;128.3105429187;132.2459365792;140.7113704315;146.4553161962;155.769678872;171.5549293391;194.654069052;208.8951773984;206.241230485;197.1571318715;192.1822334274;179.9683848678;166.8746059919;161.1318039515;165.7866227001;167.513267813
United Kingdom;GBR;Claims on other sectors of the domestic economy (% of GDP);FS.AST.DOMO.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
